Closest approaches at Tevis Pl; PA (lat: 37.450204, long: -122.143786, elevation: 26), 20180704
Flights within 5 miles and 10 < altitude < 15000 feet
Tevis Pl; PA	52.6	42.2	49.8	46.2	57.6	8.5	6.1	4.6	3.6	2.9	2.5	0.7	0.7	0.5	0.3	0.2	0.2	9.3	6.4	5.0	4.3	3.4	3.0	10.7	8.2	6.2	4.7	3.9	3.4	13.3	9.0	6.7	5.0	4.0	3.5
icao (seg #)	Flight_ID	Date/Time	Gnd Dist	rca_dist	rca_time	rca_lat	rca_lon	rca_fract	dp_theta	rca_alt	rca_speed	rca_vert_rate	rca_trk	rca_snd_arr	SEL
ICAO: ~2b0973 (0)	Flight ID: Other	07/04/18 12:09:51	2.80	2.81	1530731391.4	37.474226	-122.102588	0.00	90.00	750	83	0	147	12:10:04	2.625444e+05
ICAO: ~2b0973 (0)	Flight ID: Other	07/04/18 12:12:00	1.96	1.96	1530731520.6	37.453044	-122.108141	0.00	90.00	175	71	0	326	12:12:09	1.832801e+06
ICAO: ~2b0aa8 (0)	Flight ID: Other	07/04/18 12:10:14	1.86	1.86	1530731414.3	37.456396	-122.110708	0.00	90.00	125	74	-704	297	12:10:23	2.200985e+06
ICAO: a80909 (0)	Flight ID: Other	07/04/18 12:20:11	4.99	5.01	1530732011.1	37.413987	-122.064972	0.00	90.00	2075	168	-960	356	12:20:34	1.715078e+03
ICAO: 39bd23 (0)	Flight ID: AFR084	07/04/18 12:24:05	0.20	0.75	1530732245.9	37.45216	-122.146388	0.41	90.02	3873	220	-1315	32	12:24:09	1.206116e+07
ICAO: ~2b0413 (0)	Flight ID: Other	07/04/18 12:18:41	2.91	2.91	1530731921.2	37.457839	-122.091662	0.00	90.00	800	83	0	140	12:18:54	2.121373e+05
ICAO: ~2b0413 (0)	Flight ID: Other	07/04/18 12:20:22	2.49	2.50	1530732022.9	37.444199	-122.098946	0.00	90.00	500	66	-384	336	12:20:34	6.297532e+05
ICAO: ~2b0f6d (0)	Flight ID: Other	07/04/18 12:20:05	2.67	2.67	1530732005.4	37.475891	-122.107394	0.46	90.00	800	87	0	154	12:20:17	3.292313e+05
ICAO: ~2b0cff (0)	Flight ID: Other	07/04/18 12:20:10	1.97	1.97	1530732010.2	37.472829	-122.121934	0.00	90.00	600	73	1024	346	12:20:19	1.752936e+06
ICAO: ab2504 (0)	Flight ID: SCX393	07/04/18 12:26:32	4.66	4.74	1530732392.6	37.48186	-122.068674	-0.72	84.88	4525	199	-1280	313	12:26:54	2.416705e+03
ICAO: a420bb (0)	Flight ID: ASA1927	07/04/18 12:32:37	3.71	3.78	1530732757.0	37.428936	-122.081663	0.48	90.00	3925	210	-68	23	12:32:54	1.461741e+04
ICAO: a420bb (0)	Flight ID: ASA1927	07/04/18 12:33:42	3.10	3.19	1530732822.1	37.481907	-122.103723	-0.14	88.48	3925	198	-9	318	12:33:57	5.048779e+04
ICAO: a34858 (0)	Flight ID: N310RR	07/04/18 12:27:31	1.69	1.69	1530732451.8	37.465846	-122.120083	0.00	90.00	100	105	768	324	12:27:39	2.297033e+06
ICAO: 781003 (0)	Flight ID: CHH7989	07/04/18 12:54:04	0.95	1.06	1530734044.1	37.448923	-122.126503	0.02	90.01	2473	201	-1078	355	12:54:09	5.604242e+06
ICAO: c820f2 (0)	Flight ID: ANZ8	07/04/18 12:42:13	0.44	1.02	1530733333.8	37.455418	-122.148444	-0.47	70.09	4900	228	452	21	12:42:18	5.419918e+06
ICAO: ~2b0d8e (0)	Flight ID: Other	07/04/18 12:44:17	0.43	1.06	1530733457.0	37.451648	-122.15143	-0.24	80.10	5150	234	-440	357	12:44:21	4.769131e+06
ICAO: a11a76 (0)	Flight ID: N170PD	07/04/18 12:40:51	1.62	1.62	1530733251.5	37.464636	-122.120441	-0.44	85.30	300	69	963	315	12:40:59	4.073561e+06
ICAO: a11a76 (0)	Flight ID: N170PD	07/04/18 12:42:23	2.52	2.52	1530733343.3	37.48613	-122.152015	-0.51	87.24	500	78	-384	249	12:42:35	5.016716e+05
ICAO: a11a76 (0)	Flight ID: N170PD	07/04/18 12:43:32	2.27	2.27	1530733412.4	37.482101	-122.153885	-2.75	68.45	500	70	1648	91	12:43:43	9.468026e+05
ICAO: a11a76 (1)	Flight ID: N170PD	07/04/18 14:11:54	2.21	2.21	1530738714.0	37.468094	-122.110407	-0.17	88.58	600	82	673	148	14:12:04	9.275029e+05
ICAO: a280fe (0)	Flight ID: Other	07/04/18 12:44:23	0.10	0.96	1530733463.7	37.451111	-122.142473	0.35	90.01	5049	244	-451	5	12:44:28	6.080461e+06
ICAO: ~2b0d3a (0)	Flight ID: Other	07/04/18 12:46:16	2.33	2.48	1530733576.6	37.43163	-122.179313	0.00	90.00	4400	235	-1088	16	12:46:28	1.842695e+05
ICAO: a1e7a7 (0)	Flight ID: Other	07/04/18 12:42:44	2.79	2.79	1530733364.7	37.480476	-122.110226	0.17	90.00	675	59	-159	121	12:42:57	3.863160e+05
ICAO: a1e7a7 (0)	Flight ID: Other	07/04/18 12:47:54	1.80	1.80	1530733674.1	37.468612	-122.120582	0.00	89.99	561	75	561	304	12:48:02	2.496164e+06
ICAO: a1e7a7 (0)	Flight ID: Other	07/04/18 12:49:24	2.57	2.58	1530733764.4	37.479393	-122.11459	-0.96	84.57	675	21	62	43	12:49:36	1.707541e+06
ICAO: a1e7a7 (0)	Flight ID: Other	07/04/18 12:49:52	2.65	2.65	1530733792.6	37.465707	-122.099603	-2.07	77.18	550	84	136	131	12:50:05	3.591598e+05
ICAO: 3c65ad (0)	Flight ID: DLH454	07/04/18 12:49:26	0.43	1.00	1530733766.1	37.452604	-122.136458	0.18	90.02	4764	230	-1298	345	12:49:30	5.777306e+06
ICAO: a38202 (0)	Flight ID: N325MM	07/04/18 12:42:23	1.70	1.70	1530733343.9	37.465386	-122.119418	0.17	89.98	282	75	1525	320	12:42:31	3.135662e+06
ICAO: a38202 (1)	Flight ID: N325MM	07/04/18 13:57:50	2.81	2.82	1530737870.9	37.471851	-122.100319	0.00	90.00	850	85	-320	169	13:58:04	2.502792e+05
ICAO: a01ed0 (0)	Flight ID: N107BB	07/04/18 12:54:24	1.21	1.24	1530734064.4	37.438054	-122.15966	0.16	90.00	1404	155	84	317	12:54:30	4.583273e+06
ICAO: a01ed0 (1)	Flight ID: N107BB	07/04/18 19:04:56	0.98	1.02	1530756296.0	37.455372	-122.127069	-0.14	85.18	1525	159	9	155	19:05:00	7.757825e+06
ICAO: ~2b0f44 (0)	Flight ID: Other	07/04/18 12:50:43	3.35	3.40	1530733843.5	37.434284	-122.086168	0.00	90.00	3175	228	-576	30	12:50:59	2.881472e+04
ICAO: a7a9aa (0)	Flight ID: Other	07/04/18 12:46:53	1.40	1.54	1530733613.7	37.462308	-122.164327	-0.84	68.70	3400	245	-1536	19	12:47:00	1.386939e+06
ICAO: ~512dff (0)	Flight ID: Other	07/04/18 12:50:53	2.51	2.58	1530733853.8	37.432975	-122.103533	0.07	90.00	3168	226	-576	335	12:51:05	1.548601e+05
ICAO: abc3c6 (0)	Flight ID: SWA962	07/04/18 12:51:44	4.25	4.28	1530733904.4	37.41678	-122.078765	-0.67	85.06	2550	180	-1217	25	12:52:04	6.524492e+03
ICAO: a183d3 (0)	Flight ID: SKW3316	07/04/18 12:56:16	0.55	0.78	1530734177.0	37.448348	-122.13409	0.31	90.00	2950	182	-74	9	12:56:20	1.355206e+07
ICAO: a50f4b (0)	Flight ID: N425MF	07/04/18 12:54:34	0.87	1.01	1530734074.0	37.452842	-122.159258	0.21	90.00	2725	166	312	195	12:54:38	7.772305e+06
ICAO: aadb19 (1)	Flight ID: Other	07/04/18 17:52:54	2.95	3.04	1530751974.9	37.442738	-122.196839	0.27	90.00	3843	214	-560	297	17:53:09	6.296636e+04
ICAO: 867ff0 (0)	Flight ID: JAL2	07/04/18 13:11:24	3.19	3.27	1530735084.4	37.475464	-122.192454	-0.05	89.38	3850	215	-1553	43	13:11:39	3.956801e+04
ICAO: 7c4771 (0)	Flight ID: QFA73	07/04/18 13:19:16	1.68	2.04	1530735556.0	37.427222	-122.133787	0.21	90.01	6182	249	-1189	73	13:19:25	4.381814e+05
ICAO: ~2b063a (0)	Flight ID: Other	07/04/18 13:21:13	3.34	3.44	1530735674.0	37.425432	-122.091568	0.20	90.00	4480	231	-691	34	13:21:30	2.616437e+04
ICAO: ~2b063a (0)	Flight ID: Other	07/04/18 13:22:44	4.26	4.32	1530735764.8	37.50346	-122.104439	-0.06	89.55	3675	201	0	297	13:23:05	5.364855e+03
ICAO: ~2b039c (0)	Flight ID: Other	07/04/18 13:32:04	1.96	1.96	1530736324.6	37.453789	-122.10838	0.00	90.00	50	71	-768	325	13:32:13	1.863059e+06
ICAO: aaa5ff (0)	Flight ID: SWA6545	07/04/18 13:27:14	0.13	0.87	1530736034.5	37.451648	-122.14528	-0.09	85.53	4550	227	-1140	347	13:27:18	8.398963e+06
ICAO: ~2b0e14 (0)	Flight ID: Other	07/04/18 13:25:05	2.48	2.49	1530735905.2	37.484095	-122.128621	0.00	90.00	650	127	960	352	13:25:16	3.330074e+05
ICAO: ~2b08f4 (0)	Flight ID: Other	07/04/18 13:25:22	3.21	3.22	1530735922.1	37.495453	-122.130293	0.00	90.00	825	149	704	15	13:25:37	6.364404e+04
ICAO: ad7233 (0)	Flight ID: 9658K	07/04/18 13:38:38	4.61	4.62	1530736718.3	37.512828	-122.172637	0.23	90.00	1920	108	-107	247	13:39:00	5.614777e+03
ICAO: a1dcb4 (0)	Flight ID: UAL900	07/04/18 13:34:27	0.51	1.23	1530736468.0	37.442903	-122.145504	0.29	90.02	5939	264	-2012	111	13:34:33	2.734034e+06
ICAO: a1dcb4 (0)	Flight ID: UAL900	07/04/18 13:36:15	4.34	4.40	1530736575.2	37.507604	-122.111724	-0.42	86.24	3925	225	271	298	13:36:35	4.109222e+03
ICAO: ~2b0c11 (1)	Flight ID: Other	07/04/18 13:44:52	1.88	1.88	1530737092.8	37.457606	-122.110768	0.00	90.00	125	79	-640	337	13:45:01	1.981496e+06
ICAO: 3c64f6 (0)	Flight ID: DLH488	07/04/18 13:46:56	3.79	3.81	1530737216.6	37.43985	-122.075929	-0.13	88.73	2325	205	-768	350	13:47:14	1.406518e+04
ICAO: 4073ce (0)	Flight ID: VIR19Z	07/04/18 13:44:06	0.85	1.15	1530737046.2	37.461703	-122.14934	-0.64	64.93	4125	235	-1420	57	13:44:11	3.758632e+06
ICAO: a0fc36 (0)	Flight ID: N1625U	07/04/18 13:52:06	0.12	0.23	1530737526.1	37.451823	-122.144359	0.04	90.07	1095	137	-702	67	13:52:07	1.519809e+08
ICAO: a300ed (0)	Flight ID: N293DC	07/04/18 13:46:10	2.66	2.67	1530737170.7	37.473659	-122.105276	0.45	90.00	800	94	110	146	13:46:23	3.090883e+05
ICAO: a300ed (1)	Flight ID: N293DC	07/04/18 14:14:57	1.73	1.73	1530738897.5	37.466265	-122.119545	0.00	90.00	200	78	704	334	14:15:05	2.812821e+06
ICAO: aaa100 (0)	Flight ID: N784SP	07/04/18 13:47:52	2.27	2.28	1530737272.9	37.471898	-122.112619	-1.29	78.37	700	17	814	81	13:48:03	3.855201e+06
ICAO: aaa100 (0)	Flight ID: N784SP	07/04/18 13:50:10	1.53	1.53	1530737410.6	37.458398	-122.117873	-0.34	82.53	200	120	509	304	13:50:17	2.918254e+06
ICAO: aaa100 (0)	Flight ID: N784SP	07/04/18 13:51:27	2.37	2.37	1530737487.9	37.471932	-122.110394	0.25	90.00	700	59	-96	114	13:51:39	9.123477e+05
ICAO: aaa100 (0)	Flight ID: N784SP	07/04/18 13:56:15	1.78	1.78	1530737775.4	37.469477	-122.122292	-0.98	80.55	400	65	768	334	13:56:23	3.020794e+06
ICAO: aaa100 (0)	Flight ID: N784SP	07/04/18 14:01:58	1.84	1.84	1530738118.6	37.470176	-122.121707	0.37	89.99	572	72	851	342	14:02:07	2.394169e+06
ICAO: aaa100 (0)	Flight ID: N784SP	07/04/18 14:03:21	2.45	2.45	1530738201.7	37.467708	-122.104976	-0.36	86.59	600	60	5	129	14:03:33	7.666328e+05
ICAO: aaa100 (0)	Flight ID: N784SP	07/04/18 14:07:59	1.74	1.74	1530738479.6	37.466684	-122.119784	-0.71	83.35	400	83	1533	316	14:08:07	2.571751e+06
ICAO: aaa100 (0)	Flight ID: N784SP	07/04/18 14:09:53	2.42	2.43	1530738593.6	37.473201	-122.11041	-0.26	87.94	700	60	-64	130	14:10:04	8.017771e+05
ICAO: aaa100 (1)	Flight ID: N784SP	07/04/18 14:26:05	2.41	2.42	1530739565.9	37.473388	-122.110888	-0.55	86.96	800	77	64	141	14:26:17	6.390381e+05
ICAO: aaa100 (1)	Flight ID: N784SP	07/04/18 14:30:45	1.71	1.71	1530739845.1	37.463509	-122.11758	0.19	89.99	473	60	652	333	14:30:53	3.860758e+06
ICAO: aaa100 (1)	Flight ID: N784SP	07/04/18 14:32:30	2.48	2.49	1530739950.4	37.472317	-122.108081	-1.03	80.76	700	41	2	79	14:32:42	1.039656e+06
ICAO: aaa100 (2)	Flight ID: N784SP	07/04/18 17:46:24	1.45	1.48	1530751584.4	37.470082	-122.152504	-0.68	84.03	1400	74	1067	263	17:46:31	5.385910e+06
ICAO: aaa100 (3)	Flight ID: Other	07/04/18 19:51:37	2.24	2.24	1530759097.1	37.469105	-122.110589	-0.83	83.27	700	104	181	151	19:51:47	6.840860e+05
ICAO: ~2b0634 (0)	Flight ID: Other	07/04/18 13:50:51	1.94	1.94	1530737451.9	37.47279	-122.122849	-0.30	87.63	595	78	735	348	13:51:01	1.768882e+06
ICAO: a19f29 (0)	Flight ID: Other	07/04/18 14:00:00	0.13	0.88	1530738000.1	37.450996	-122.145928	0.44	90.03	4617	248	-1074	346	14:00:04	7.416429e+06
ICAO: a2b501 (0)	Flight ID: UAL889	07/04/18 14:08:47	2.41	2.52	1530738527.0	37.472038	-122.178	-0.81	76.43	4025	247	-1088	30	14:08:58	1.583284e+05
ICAO: 4851b0 (0)	Flight ID: KLM183	07/04/18 14:10:17	0.19	1.23	1530738617.8	37.447553	-122.142997	0.05	90.01	6438	257	-1600	105	14:10:23	2.827448e+06
ICAO: ~2b0ccf (0)	Flight ID: Other	07/04/18 14:10:44	2.82	2.82	1530738644.6	37.453091	-122.092557	0.00	90.00	600	74	0	136	14:10:57	2.871693e+05
ICAO: ~2b0ccf (0)	Flight ID: Other	07/04/18 14:12:42	2.02	2.02	1530738762.7	37.451741	-122.106947	0.00	90.00	150	64	-384	323	14:12:52	1.787987e+06
ICAO: 4006ad (0)	Flight ID: BAW11M	07/04/18 14:18:29	1.53	1.75	1530739109.4	37.442625	-122.117616	0.23	90.01	4484	206	-1118	25	14:18:37	1.030574e+06
ICAO: 8963e9 (0)	Flight ID: UAE225	07/04/18 14:19:50	0.24	1.05	1530739190.9	37.447392	-122.141126	0.37	90.01	5394	225	-816	66	14:19:55	5.178792e+06
ICAO: a087fd (0)	Flight ID: SKW5359	07/04/18 14:23:40	1.09	1.36	1530739420.0	37.444217	-122.125336	0.26	90.01	4341	204	-1533	26	14:23:46	2.551371e+06
ICAO: a83988 (0)	Flight ID: ASA1748	07/04/18 14:24:17	0.58	1.41	1530739457.1	37.441872	-122.143011	-0.28	82.69	6800	201	-1416	112	14:24:23	2.338642e+06
ICAO: a83988 (0)	Flight ID: ASA1748	07/04/18 14:25:41	3.03	3.20	1530739541.6	37.475371	-122.098437	0.46	90.00	5319	192	-975	328	14:25:56	5.151422e+04
ICAO: ~2b05d9 (0)	Flight ID: Other	07/04/18 14:23:48	3.31	3.32	1530739428.8	37.474319	-122.091602	0.00	90.00	1000	140	0	229	14:24:04	5.537628e+04
ICAO: 478379 (0)	Flight ID: SAS935	07/04/18 14:26:47	0.20	1.02	1530739607.4	37.453125	-122.143542	-0.19	83.42	5325	207	-1649	27	14:26:52	5.965706e+06
ICAO: a07311 (0)	Flight ID: SKW5617	07/04/18 14:29:26	0.07	1.00	1530739766.9	37.450378	-122.145003	-0.01	89.47	5275	236	-772	344	14:29:31	5.635422e+06
ICAO: a4758e (0)	Flight ID: N387CS	07/04/18 14:36:17	1.93	1.93	1530740177.2	37.455046	-122.109096	0.00	90.00	50	64	-576	322	14:36:26	2.188476e+06
ICAO: 0c2077 (0)	Flight ID: CMP208	07/04/18 14:31:07	0.07	0.94	1530739867.0	37.450949	-122.144563	-0.05	87.71	5000	236	-1260	345	14:31:11	6.497594e+06
ICAO: a82aac (1)	Flight ID: ASA1933	07/04/18 18:01:26	0.07	0.90	1530752486.1	37.450222	-122.145092	0.07	90.01	4768	234	-690	346	18:01:30	7.384576e+06
ICAO: a513ea (0)	Flight ID: Other	07/04/18 14:34:45	0.09	0.82	1530740085.2	37.451243	-122.144707	0.13	90.03	4307	244	-1178	346	14:34:49	9.067489e+06
ICAO: a2228b (2)	Flight ID: ASA376	07/04/18 21:30:23	1.39	1.60	1530765023.8	37.437383	-122.124277	0.15	90.01	4244	239	-1029	52	21:30:31	1.237334e+06
ICAO: ~2b0925 (0)	Flight ID: Other	07/04/18 14:35:35	4.38	4.41	1530740135.8	37.510862	-122.166834	0.00	90.00	3100	233	-896	345	14:35:56	3.857067e+03
ICAO: aa75ef (0)	Flight ID: UAL372	07/04/18 14:41:13	0.55	1.07	1530740473.7	37.450635	-122.133746	0.48	90.02	4856	232	-2199	7	14:41:18	4.746847e+06
ICAO: ~2b08d9 (0)	Flight ID: Other	07/04/18 14:36:55	0.07	0.82	1530740215.2	37.450018	-122.144981	0.00	90.00	4325	264	-1152	345	14:36:59	8.339619e+06
ICAO: ~2b0581 (0)	Flight ID: Other	07/04/18 14:38:47	0.35	0.91	1530740327.2	37.45472	-122.146653	-0.40	71.45	4475	235	-1408	346	14:38:51	7.148890e+06
ICAO: ~2b0967 (0)	Flight ID: Other	07/04/18 14:40:00	1.30	1.34	1530740400.7	37.464799	-122.158883	-0.26	86.81	1700	86	897	223	14:40:07	6.340903e+06
ICAO: ab1c04 (0)	Flight ID: Other	07/04/18 14:59:41	3.31	3.34	1530741581.4	37.428604	-122.089811	0.00	90.00	2275	159	64	351	14:59:57	4.624194e+04
ICAO: a1a986 (0)	Flight ID: CPZ6040	07/04/18 15:03:29	0.19	0.95	1530741809.6	37.452667	-122.145353	-0.24	78.70	4925	272	-572	346	15:03:34	5.601286e+06
ICAO: ~2b00e7 (0)	Flight ID: Other	07/04/18 15:01:41	1.83	1.83	1530741701.0	37.457187	-122.111604	0.00	90.00	25	56	-448	324	15:01:49	3.140541e+06
ICAO: ~2b0ea3 (0)	Flight ID: Other	07/04/18 14:59:48	4.63	4.65	1530741588.5	37.435354	-122.061509	0.00	90.00	2350	187	0	76	15:00:10	3.069572e+03
ICAO: a8522b (2)	Flight ID: ASA1935	07/04/18 19:29:21	1.72	1.90	1530757761.0	37.448747	-122.175072	0.35	90.00	4315	241	-704	357	19:29:29	6.210062e+05
ICAO: a2e014 (0)	Flight ID: UAL949	07/04/18 15:08:29	0.25	1.06	1530742109.3	37.451834	-122.147787	-0.00	89.81	5475	240	-1602	26	15:08:34	4.663679e+06
ICAO: a813aa (0)	Flight ID: Other	07/04/18 15:04:29	4.18	4.23	1530741869.7	37.464217	-122.218004	0.00	90.00	3325	87	768	229	15:04:49	1.477599e+04
ICAO: a813aa (1)	Flight ID: Other	07/04/18 16:32:00	1.77	1.80	1530747120.8	37.439079	-122.172805	-0.45	83.68	1925	128	-803	329	16:32:09	1.456304e+06
ICAO: ~2b0f12 (0)	Flight ID: Other	07/04/18 15:05:13	4.79	4.84	1530741913.4	37.446993	-122.231021	0.00	90.00	3700	75	448	207	15:05:36	5.312060e+03
ICAO: 71c084 (0)	Flight ID: KAL025	07/04/18 15:12:42	0.59	1.20	1530742362.5	37.446053	-122.134323	0.29	90.01	5556	235	-979	33	15:12:48	3.290552e+06
ICAO: ~2b07da (0)	Flight ID: Other	07/04/18 15:10:59	0.11	0.94	1530742259.4	37.450851	-122.145553	0.01	90.02	4972	241	-1285	345	15:11:03	6.390481e+06
ICAO: 4ca86e (0)	Flight ID: EIN147	07/04/18 15:16:41	1.38	1.76	1530742601.8	37.431168	-122.151535	0.27	90.01	5757	240	-2005	111	15:16:50	8.632582e+05
ICAO: a66ef1 (0)	Flight ID: N5130E	07/04/18 15:24:09	2.28	2.34	1530743049.1	37.425644	-122.171656	0.07	90.00	2773	121	-448	312	15:24:20	4.747945e+05
ICAO: ~2b0cc7 (0)	Flight ID: Other	07/04/18 15:18:51	2.31	2.33	1530742731.0	37.459671	-122.184098	0.00	90.00	1875	110	0	15	15:19:01	5.340960e+05
ICAO: ~2b082e (0)	Flight ID: Other	07/04/18 15:13:54	1.73	1.73	1530742434.9	37.468965	-122.122829	0.00	90.00	325	68	0	334	15:14:03	3.217076e+06
ICAO: ~2b0f01 (0)	Flight ID: Other	07/04/18 15:14:35	1.74	1.75	1530742475.8	37.464352	-122.117479	0.38	89.98	649	52	-576	325	15:14:43	4.080399e+06
ICAO: a4e4bf (0)	Flight ID: Other	07/04/18 15:21:05	1.56	1.89	1530742865.4	37.428092	-122.138174	0.00	90.00	5700	220	-1216	97	15:21:14	6.935183e+05
ICAO: a4f022 (0)	Flight ID: Other	07/04/18 15:16:27	4.85	4.86	1530742587.3	37.413987	-122.068077	0.00	90.00	2075	149	-448	356	15:16:50	2.553948e+03
ICAO: a9555f (0)	Flight ID: N700JJ	07/04/18 15:19:09	1.10	1.22	1530742749.5	37.465439	-122.138224	-0.26	83.67	2800	156	1038	125	15:19:15	4.823441e+06
ICAO: a9555f (1)	Flight ID: N700JJ	07/04/18 16:37:41	0.79	0.87	1530747461.7	37.443741	-122.155755	-0.22	81.65	1900	176	-932	318	16:37:45	1.074743e+07
ICAO: ~2b0610 (0)	Flight ID: Other	07/04/18 15:18:28	1.95	1.95	1530742708.7	37.475529	-122.127964	0.00	90.00	325	80	512	330	15:18:37	1.667489e+06
ICAO: a1099f (0)	Flight ID: SKW5498	07/04/18 15:32:52	0.08	0.93	1530743572.1	37.450547	-122.145087	0.20	90.01	4915	236	-1152	344	15:32:56	6.769400e+06
ICAO: ~2b08a4 (0)	Flight ID: Other	07/04/18 15:32:48	1.87	1.87	1530743568.2	37.456117	-122.110589	0.00	90.00	25	55	-512	324	15:32:56	2.948490e+06
ICAO: a05559 (2)	Flight ID: SKW5366	07/04/18 20:44:22	1.08	1.38	1530762262.1	37.446703	-122.124498	0.12	90.01	4548	213	-1119	15	20:44:28	2.338708e+06
ICAO: a2c43e (0)	Flight ID: ASA330	07/04/18 15:45:11	4.74	4.78	1530744311.1	37.430746	-122.060912	-0.93	83.43	3125	206	-1514	344	15:45:33	2.187694e+03
ICAO: a3b0fe (0)	Flight ID: Other	07/04/18 15:48:05	4.31	4.39	1530744485.9	37.504152	-122.10427	-0.28	88.19	4376	231	-654	39	15:48:26	4.101233e+03
ICAO: ad273b (0)	Flight ID: Other	07/04/18 15:46:46	3.34	3.38	1530744406.3	37.420178	-122.09602	-0.10	88.45	2650	204	-615	330	15:47:02	3.360655e+04
ICAO: adcceb (1)	Flight ID: Other	07/04/18 22:41:24	1.15	1.42	1530769284.8	37.466155	-122.137476	0.35	90.01	4356	271	-1743	87	22:41:31	1.691197e+06
ICAO: a14ad1 (0)	Flight ID: Other	07/04/18 15:50:13	2.62	2.71	1530744613.7	37.434429	-122.18731	-0.45	83.64	3615	208	-1197	324	15:50:26	1.273425e+05
ICAO: a14ad1 (2)	Flight ID: Other	07/04/18 21:41:53	0.10	0.90	1530765713.4	37.451253	-122.14493	0.43	90.03	4766	239	-1325	345	21:41:57	7.200239e+06
ICAO: 400a90 (0)	Flight ID: VIR41R	07/04/18 15:51:01	2.73	2.91	1530744661.5	37.413733	-122.163009	0.05	90.00	5368	239	-1085	113	15:51:15	7.320355e+04
ICAO: 400a90 (0)	Flight ID: VIR41R	07/04/18 15:52:02	3.05	3.19	1530744722.8	37.433267	-122.092438	0.16	90.00	4925	252	-118	26	15:52:17	3.981503e+04
ICAO: 400a90 (0)	Flight ID: VIR41R	07/04/18 15:52:41	3.14	3.27	1530744761.4	37.475855	-122.096558	-0.16	87.88	4800	252	-705	333	15:52:56	3.396206e+04
ICAO: c00f7e (0)	Flight ID: Other	07/04/18 15:58:10	4.02	4.06	1530745090.1	37.505695	-122.121695	0.00	90.00	3100	155	-576	212	15:58:29	1.148671e+04
ICAO: c00f7e (0)	Flight ID: Other	07/04/18 15:58:26	3.86	3.90	1530745106.8	37.505322	-122.131786	0.00	90.00	2775	125	-896	227	15:58:45	1.958280e+04
ICAO: a344ae (0)	Flight ID: N31CD	07/04/18 15:58:31	1.78	1.79	1530745111.0	37.468546	-122.120859	0.00	90.00	250	95	1216	346	15:58:39	2.044718e+06
ICAO: a344ae (1)	Flight ID: N31CD	07/04/18 16:52:52	1.82	1.82	1530748372.5	37.458298	-122.112219	0.00	90.00	25	77	-768	323	16:53:01	2.338152e+06
ICAO: aa73e9 (0)	Flight ID: SWA815	07/04/18 16:09:22	0.31	0.86	1530745762.0	37.451415	-122.14928	-0.07	86.32	4275	235	-1280	357	16:09:26	8.192578e+06
ICAO: 899036 (0)	Flight ID: EVA018	07/04/18 16:15:15	0.99	1.61	1530746115.1	37.436642	-122.149383	0.34	90.01	6766	247	-961	111	16:15:22	1.168423e+06
ICAO: 899036 (0)	Flight ID: EVA018	07/04/18 16:17:22	4.51	4.58	1530746242.4	37.51291	-122.12062	-0.67	83.89	4100	250	-1407	283	16:17:43	2.616512e+03
ICAO: 4b191d (0)	Flight ID: SWR38	07/04/18 16:19:04	1.24	1.55	1530746344.2	37.433444	-122.135806	0.21	90.00	4930	247	-38	79	16:19:11	1.361315e+06
ICAO: a1a286 (1)	Flight ID: SKW5717	07/04/18 19:21:07	4.25	5.10	1530757267.6	37.419296	-122.210745	0.00	90.00	14900	353	1728	137	19:21:31	6.898962e+02
ICAO: a81f1f (0)	Flight ID: QXE2792	07/04/18 16:26:41	1.11	1.36	1530746801.4	37.457245	-122.161891	-0.01	89.71	4200	237	-1023	24	16:26:47	2.221358e+06
ICAO: a81f1f (2)	Flight ID: QXE2806	07/04/18 21:17:03	0.67	1.04	1530764223.6	37.442639	-122.136045	0.17	90.01	4204	209	-949	53	21:17:08	5.669309e+06
ICAO: 3450d5 (0)	Flight ID: IBE6175	07/04/18 16:25:42	4.48	4.56	1530746742.5	37.508628	-122.108081	-0.17	88.76	4225	193	-1302	295	16:26:03	3.554399e+03
ICAO: a668e9 (0)	Flight ID: N512AM	07/04/18 16:23:56	3.27	3.28	1530746636.7	37.480978	-122.098432	0.47	90.00	913	120	-170	139	16:24:12	7.014654e+04
ICAO: a668e9 (0)	Flight ID: N512AM	07/04/18 16:29:07	1.76	1.76	1530746947.2	37.463918	-122.116702	0.35	90.00	105	82	-229	328	16:29:15	2.489327e+06
ICAO: a668e9 (0)	Flight ID: N512AM	07/04/18 16:32:25	3.14	3.15	1530747146.0	37.479686	-122.100101	0.41	90.00	800	122	37	139	16:32:40	8.887690e+04
ICAO: a668e9 (0)	Flight ID: N512AM	07/04/18 16:38:41	1.73	1.73	1530747521.0	37.465042	-122.118299	-0.29	89.64	121	83	129	333	16:38:49	2.643654e+06
ICAO: 4ba959 (0)	Flight ID: THY79K	07/04/18 16:43:53	0.47	1.08	1530747833.1	37.444106	-122.139846	-0.06	87.66	5150	223	-1889	89	16:43:58	4.776603e+06
ICAO: 780ab9 (0)	Flight ID: CPA892	07/04/18 16:47:33	2.53	2.63	1530748053.3	37.482884	-122.164745	-1.20	71.97	3800	237	-781	77	16:47:45	1.318757e+05
