Closest approaches at SIDBY SFO Approach SE (lat: 37.450711, long: -122.144722, elevation: 25), 20180704
Flights within 5 miles and 10 < altitude < 15000 feet
SIDBY SFO Approach SE	52.8	42.3	49.7	46.3	57.9	9.2	6.2	4.6	3.8	3.1	2.5	1.3	1.1	0.7	0.5	0.4	0.3	9.3	6.0	5.0	4.5	3.7	2.8	12.0	7.9	5.8	5.0	4.0	3.6	14.0	9.7	6.7	5.3	4.3	3.5
icao (seg #)	Flight_ID	Date/Time	Gnd Dist	rca_dist	rca_time	rca_lat	rca_lon	rca_fract	dp_theta	rca_alt	rca_speed	rca_vert_rate	rca_trk	rca_snd_arr	SEL
ICAO: a9d605 (0)	Flight ID: UAL538	07/04/18 17:28:47	0.05	0.88	1530750527.0	37.451135	-122.145356	0.29	90.01	4666	276	-1574	344	17:28:51	6.645906e+06
ICAO: a94b2b (0)	Flight ID: UAL736	07/04/18 17:33:04	0.29	0.97	1530750784.4	37.45472	-122.146474	-0.36	76.37	4925	209	-1802	342	17:33:08	6.779438e+06
ICAO: ~2b07ea (0)	Flight ID: Other	07/04/18 17:31:13	0.33	1.00	1530750673.3	37.455279	-122.146533	-0.47	72.44	5000	215	-828	347	17:31:17	6.153186e+06
ICAO: ~2b02a2 (0)	Flight ID: Other	07/04/18 17:32:51	0.39	0.47	1530750771.2	37.455651	-122.14119	-0.32	77.64	1362	102	-315	105	17:32:53	6.824651e+07
ICAO: a195db (0)	Flight ID: N201BH	07/04/18 17:30:34	1.73	1.73	1530750634.0	37.466731	-122.120381	-0.39	86.22	200	81	476	324	17:30:42	2.679617e+06
ICAO: a195db (1)	Flight ID: N201BH	07/04/18 18:44:37	2.84	2.84	1530755077.0	37.466405	-122.096856	-2.99	73.95	800	109	1341	176	18:44:50	1.852904e+05
ICAO: a5c8bb (0)	Flight ID: Other	07/04/18 17:31:27	0.88	1.24	1530750687.9	37.462913	-122.14922	0.00	90.00	4625	214	-704	345	17:31:33	3.326231e+06
ICAO: a192f4 (0)	Flight ID: N200KR	07/04/18 17:56:03	4.55	4.56	1530752163.2	37.418409	-122.216989	0.00	90.00	1400	71	-896	101	17:56:24	9.650667e+03
ICAO: acdfab (0)	Flight ID: Other	07/04/18 17:55:05	0.88	1.16	1530752105.3	37.446711	-122.1294	0.11	90.00	3953	261	-1458	19	17:55:10	3.349021e+06
ICAO: a19aaa (0)	Flight ID: CPZ6028	07/04/18 17:57:27	0.60	1.01	1530752247.0	37.447811	-122.134467	0.16	90.02	4335	231	-1442	24	17:57:31	5.535031e+06
ICAO: ~2b0bf5 (0)	Flight ID: Other	07/04/18 17:55:42	2.88	2.97	1530752142.8	37.491124	-122.132084	0.00	90.00	3975	207	0	339	17:55:56	7.495465e+04
ICAO: 4cc4e9 (0)	Flight ID: WOW6DX	07/04/18 18:05:56	1.00	1.27	1530752756.0	37.451569	-122.126595	-0.13	85.78	4225	256	-1346	16	18:06:01	2.529404e+06
ICAO: ~2b04eb (0)	Flight ID: Other	07/04/18 18:04:48	0.63	1.03	1530752688.6	37.459375	-122.148086	0.00	90.00	4375	1146	-1344	345	18:04:53	1.047024e+06
ICAO: a445cd (0)	Flight ID: UAL1597	07/04/18 18:15:00	0.49	0.99	1530753300.5	37.44393	-122.142389	0.47	90.01	4556	231	-998	83	18:15:05	5.923710e+06
ICAO: a9ff49 (0)	Flight ID: Other	07/04/18 18:12:21	3.50	3.58	1530753141.6	37.449693	-122.20857	0.00	90.00	3825	205	-1792	114	18:12:38	2.256220e+04
ICAO: aad32f (1)	Flight ID: Other	07/04/18 22:07:42	0.04	0.96	1530767262.6	37.451089	-122.14528	-0.01	89.39	5075	270	-512	345	22:07:47	5.480155e+06
ICAO: c06800 (0)	Flight ID: Other	07/04/18 18:17:50	1.47	1.65	1530753470.3	37.429442	-122.146972	-0.23	84.53	3991	221	-433	110	18:17:58	1.183280e+06
ICAO: 89911e (0)	Flight ID: CAL5107	07/04/18 18:29:35	0.26	0.90	1530754175.5	37.454407	-122.145645	-0.27	76.29	4550	246	-1459	346	18:29:39	7.154234e+06
ICAO: ad70ba (0)	Flight ID: Other	07/04/18 18:31:44	1.09	1.30	1530754304.7	37.452146	-122.125001	0.15	90.01	3795	249	-1458	1	18:31:50	2.449064e+06
ICAO: ab729e (0)	Flight ID: Other	07/04/18 18:38:05	1.80	1.80	1530754685.9	37.432003	-122.16767	0.00	90.00	375	117	-512	338	18:38:14	1.587797e+06
ICAO: ab729e (1)	Flight ID: N837CS	07/04/18 19:20:17	1.92	1.92	1530757217.8	37.434174	-122.172784	0.33	89.99	425	15	341	96	19:20:26	9.402027e+06
ICAO: ab729e (1)	Flight ID: N837CS	07/04/18 19:20:33	1.90	1.91	1530757233.6	37.432003	-122.170178	0.00	90.00	575	28	448	129	19:20:42	5.301773e+06
ICAO: a0855d (0)	Flight ID: UAL525	07/04/18 18:54:17	3.40	3.48	1530755657.1	37.480324	-122.1943	-0.86	78.29	3925	234	119	29	18:54:33	2.377650e+04
ICAO: a02c0a (0)	Flight ID: N11YK	07/04/18 18:47:16	4.10	4.11	1530755236.2	37.422506	-122.078884	0.00	90.00	1100	127	-768	295	18:47:35	1.281399e+04
ICAO: ~2b08d7 (0)	Flight ID: Other	07/04/18 18:44:36	1.93	2.33	1530755076.6	37.423158	-122.150654	-0.05	89.29	6950	232	0	103	18:44:47	2.516074e+05
ICAO: ~2b08d7 (0)	Flight ID: Other	07/04/18 18:45:17	2.07	2.38	1530755117.0	37.4425	-122.10835	-0.18	86.75	6162	232	-1291	28	18:45:28	2.301040e+05
ICAO: ~2b0764 (0)	Flight ID: Other	07/04/18 18:47:58	1.94	1.94	1530755278.4	37.454906	-122.109813	0.00	90.00	250	168	-1216	321	18:48:07	8.243220e+05
ICAO: ~2b0dbf (0)	Flight ID: Other	07/04/18 18:45:11	1.90	1.90	1530755111.9	37.45635	-122.110768	0.00	90.00	25	66	-384	312	18:45:20	2.264689e+06
ICAO: ~2b09e7 (0)	Flight ID: Other	07/04/18 18:53:02	0.89	0.91	1530755582.5	37.459459	-122.132842	0.38	90.01	966	86	0	135	18:53:06	1.974293e+07
ICAO: 3c6505 (0)	Flight ID: DLH458	07/04/18 18:59:17	2.68	2.85	1530755957.1	37.464636	-122.099006	-0.26	85.51	5000	255	-1594	350	18:59:30	7.867044e+04
ICAO: 758340 (0)	Flight ID: PAL114	07/04/18 18:57:46	1.83	1.99	1530755866.8	37.442047	-122.113154	-0.19	86.04	4075	230	-1346	25	18:57:56	5.399241e+05
ICAO: ~2b032b (0)	Flight ID: Other	07/04/18 18:53:35	1.72	1.72	1530755615.7	37.43447	-122.168387	0.00	90.00	400	106	-960	21	18:53:43	2.140118e+06
ICAO: a59a71 (0)	Flight ID: N460JP	07/04/18 18:59:00	3.77	4.66	1530755940.4	37.475929	-122.083838	0.27	90.00	14475	230	-46	334	18:59:22	2.463758e+03
ICAO: a2d573 (0)	Flight ID: ASA319	07/04/18 19:08:07	0.02	0.94	1530756487.3	37.451052	-122.144859	0.02	90.01	4998	265	-1017	345	19:08:11	5.824730e+06
ICAO: a2a3b6 (0)	Flight ID: UAL927	07/04/18 19:11:08	1.38	1.60	1530756668.0	37.459488	-122.167326	-0.23	84.64	4275	231	-1955	29	19:11:15	1.291800e+06
ICAO: a1babb (0)	Flight ID: CPZ6015	07/04/18 19:23:38	0.14	0.89	1530757418.0	37.452532	-122.145817	-0.15	84.04	4650	210	-1171	342	19:23:42	8.572535e+06
ICAO: a85d50 (0)	Flight ID: ASA9201	07/04/18 19:25:17	0.36	0.93	1530757517.5	37.455688	-122.146347	-0.43	70.95	4575	211	-1244	343	19:25:21	7.504547e+06
ICAO: 4cc278 (0)	Flight ID: ICE863	07/04/18 19:35:08	1.18	1.61	1530758109.0	37.467719	-122.143901	0.08	90.00	5867	234	-763	102	19:35:16	1.226314e+06
ICAO: 4cc278 (0)	Flight ID: ICE863	07/04/18 19:36:28	4.60	4.68	1530758188.1	37.515335	-122.124433	-0.32	87.46	4475	184	-2199	286	19:36:50	2.951294e+03
ICAO: a05b29 (0)	Flight ID: N122AJ	07/04/18 19:37:47	2.01	2.01	1530758267.5	37.454441	-122.10844	0.00	90.00	100	78	-448	322	19:37:56	1.522374e+06
ICAO: a55d70 (0)	Flight ID: N445CP	07/04/18 19:35:14	2.90	2.91	1530758114.9	37.482605	-122.179194	-0.16	88.86	1350	100	-202	232	19:35:28	1.754104e+05
ICAO: a55d70 (0)	Flight ID: N445CP	07/04/18 19:52:05	3.50	3.56	1530759125.6	37.420504	-122.195912	-1.55	78.92	3425	125	163	332	19:52:22	3.841575e+04
ICAO: a55d70 (0)	Flight ID: N445CP	07/04/18 20:14:29	2.61	2.67	1530760469.7	37.415896	-122.163371	-0.60	86.80	2925	98	0	315	20:14:42	2.935828e+05
ICAO: a55d70 (0)	Flight ID: N445CP	07/04/18 20:26:11	3.03	3.08	1530761171.7	37.409704	-122.164147	-0.49	87.78	2950	94	16	302	20:26:26	1.327777e+05
ICAO: a55d70 (0)	Flight ID: N445CP	07/04/18 20:26:36	3.05	3.10	1530761196.4	37.413894	-122.175373	-1.04	85.24	2925	90	64	299	20:26:50	1.336357e+05
ICAO: a55d70 (0)	Flight ID: N445CP	07/04/18 20:36:08	3.96	4.00	1530761768.2	37.394016	-122.155311	0.00	90.00	2950	115	128	316	20:36:26	1.754180e+04
ICAO: a55d70 (0)	Flight ID: N445CP	07/04/18 20:36:45	4.08	4.12	1530761805.0	37.398485	-122.179373	-0.04	89.75	2950	106	-67	300	20:37:04	1.514667e+04
ICAO: a55d70 (0)	Flight ID: N445CP	07/04/18 20:48:12	4.10	4.14	1530762492.4	37.392492	-122.159101	0.45	90.00	2934	109	52	293	20:48:31	1.422478e+04
ICAO: a55d70 (0)	Flight ID: N445CP	07/04/18 20:59:08	3.54	3.59	1530763148.6	37.406197	-122.176799	-0.47	87.47	2969	102	0	300	20:59:25	4.436567e+04
ICAO: a55d70 (1)	Flight ID: N445CP	07/04/18 21:23:31	3.57	3.61	1530764611.5	37.400906	-122.162177	-0.33	88.88	2900	98	0	303	21:23:48	4.400374e+04
ICAO: a55d70 (1)	Flight ID: N445CP	07/04/18 21:34:41	3.20	3.24	1530765281.3	37.409301	-122.170806	0.27	90.00	2840	106	-23	328	21:34:56	8.435118e+04
ICAO: a55d70 (1)	Flight ID: N445CP	07/04/18 21:37:32	4.07	4.09	1530765452.0	37.429116	-122.213705	0.00	90.00	2550	18	128	32	21:37:51	9.275256e+04
ICAO: a55d70 (1)	Flight ID: N445CP	07/04/18 21:38:17	4.43	4.47	1530765497.2	37.433585	-122.222602	0.00	90.00	2925	15	384	308	21:38:38	5.430555e+04
ICAO: a55d70 (1)	Flight ID: N445CP	07/04/18 21:45:49	3.48	3.52	1530765949.5	37.40366	-122.167267	0.20	90.00	2950	117	-51	300	21:46:06	4.393563e+04
ICAO: a55d70 (1)	Flight ID: N445CP	07/04/18 22:00:09	1.82	1.83	1530766809.7	37.465707	-122.117515	-1.32	78.21	1125	98	297	338	22:00:18	1.799867e+06
ICAO: ~2b0b06 (0)	Flight ID: Other	07/04/18 19:38:08	2.36	2.36	1530758288.1	37.453341	-122.101819	0.31	90.00	654	77	0	267	19:38:19	7.143551e+05
ICAO: ab0ed6 (0)	Flight ID: UAL2352	07/04/18 19:52:48	0.25	0.98	1530759168.7	37.453975	-122.146533	-0.20	80.26	5050	243	-1445	344	19:52:53	5.681306e+06
ICAO: 780cb1 (0)	Flight ID: CSN657	07/04/18 19:54:43	1.79	2.15	1530759283.7	37.426908	-122.131844	0.48	90.01	6291	243	-1501	69	19:54:53	3.591463e+05
ICAO: 780cb1 (0)	Flight ID: CSN657	07/04/18 19:56:28	4.39	4.46	1530759388.8	37.509796	-122.115375	-0.69	84.16	4300	199	-1233	297	19:56:49	4.131176e+03
ICAO: 7583ec (0)	Flight ID: PAL104	07/04/18 19:53:59	0.48	0.91	1530759239.3	37.456256	-122.150116	-0.29	76.67	4100	245	-1235	25	19:54:03	6.878168e+06
ICAO: abd230 (0)	Flight ID: SWA1379	07/04/18 19:57:14	4.33	4.44	1530759434.2	37.444064	-122.066219	0.47	90.00	5291	236	-744	6	19:57:35	3.610760e+03
ICAO: abd230 (0)	Flight ID: SWA1379	07/04/18 19:58:52	4.76	4.81	1530759532.6	37.514565	-122.112213	0.36	90.00	3730	182	-681	293	19:59:15	2.326864e+03
ICAO: a8d465 (0)	Flight ID: UAL1677	07/04/18 20:00:29	4.36	4.42	1530759629.3	37.50779	-122.110947	-0.28	87.84	4025	201	-650	298	20:00:50	4.413442e+03
ICAO: ab7ba5 (0)	Flight ID: ASA1756	07/04/18 20:03:19	0.85	1.24	1530759799.6	37.447769	-122.12975	-0.15	85.80	4825	216	-1555	26	20:03:25	3.263874e+06
ICAO: ~2b0f13 (0)	Flight ID: Other	07/04/18 20:14:29	2.92	2.97	1530760469.9	37.414127	-122.171312	-0.29	89.05	2900	95	0	302	20:14:43	1.646253e+05
ICAO: ~2b0f13 (0)	Flight ID: Other	07/04/18 20:27:28	3.69	3.74	1530761248.0	37.427444	-122.205369	0.00	90.00	2975	99	0	301	20:27:45	3.400603e+04
ICAO: ~2b0f13 (1)	Flight ID: Other	07/04/18 21:51:12	4.37	4.41	1530766272.1	37.42012	-122.214544	0.00	90.00	2950	106	0	224	21:51:32	8.576954e+03
ICAO: 8990d7 (0)	Flight ID: EVA028	07/04/18 20:15:44	0.07	0.93	1530760544.2	37.451619	-122.144252	0.47	90.02	4898	250	-1788	15	20:15:48	6.474294e+06
ICAO: ~2b0611 (0)	Flight ID: Other	07/04/18 20:12:17	1.03	1.24	1530760337.9	37.459748	-122.15961	-0.65	69.13	3725	253	-772	20	20:12:23	2.762631e+06
ICAO: a085aa (0)	Flight ID: Other	07/04/18 20:38:10	2.65	2.65	1530761890.8	37.445177	-122.096916	0.00	90.00	275	56	-448	349	20:38:23	5.376007e+05
ICAO: c01a52 (0)	Flight ID: JZA559	07/04/18 20:36:29	2.39	2.52	1530761789.7	37.478462	-122.170835	-0.33	84.85	4275	204	-1216	72	20:36:41	1.915962e+05
ICAO: 89901d (0)	Flight ID: CAL004	07/04/18 20:40:41	3.07	3.25	1530762041.0	37.407852	-122.159437	-0.25	86.70	5750	241	-608	112	20:40:56	3.635611e+04
ICAO: 89901d (0)	Flight ID: CAL004	07/04/18 20:42:20	1.83	1.99	1530762140.4	37.46566	-122.117217	-0.07	88.85	4125	212	-764	328	20:42:29	5.849741e+05
ICAO: aa9b82 (0)	Flight ID: Other	07/04/18 20:48:12	2.01	2.21	1530762492.1	37.421808	-122.149429	-0.41	82.59	4812	228	-1423	112	20:48:22	3.354979e+05
ICAO: aa9b82 (0)	Flight ID: Other	07/04/18 20:50:09	0.44	0.76	1530762609.0	37.45574	-122.139748	-0.06	87.80	3276	191	-667	60	20:50:12	1.373875e+07
ICAO: 0d001e (0)	Flight ID: AMX664	07/04/18 20:52:44	3.21	3.30	1530762764.0	37.414002	-122.108773	0.31	90.00	4069	214	-837	52	20:52:59	3.715255e+04
ICAO: 0d001e (0)	Flight ID: AMX664	07/04/18 20:53:21	3.14	3.22	1530762801.7	37.445847	-122.087792	-0.16	88.26	3900	216	-20	8	20:53:36	4.301983e+04
ICAO: a1ac11 (0)	Flight ID: CPZ6012	07/04/18 20:55:25	3.60	3.70	1530762926.0	37.437802	-122.081122	0.48	90.00	4428	244	-955	15	20:55:43	1.494708e+04
ICAO: a1ac11 (0)	Flight ID: CPZ6012	07/04/18 20:56:05	3.47	3.55	1530762965.0	37.477147	-122.090884	0.36	90.00	3907	218	-507	330	20:56:21	2.241436e+04
ICAO: a29908 (0)	Flight ID: ASA386	07/04/18 21:02:22	2.39	2.50	1530763342.4	37.469138	-122.107772	0.12	90.00	3925	201	7	329	21:02:34	2.030784e+05
ICAO: a45233 (0)	Flight ID: HAL12	07/04/18 20:57:51	1.21	1.52	1530763071.2	37.445297	-122.12379	-0.19	84.68	4925	216	64	29	20:57:58	1.648487e+06
ICAO: a31a50 (0)	Flight ID: UAL890	07/04/18 21:06:31	4.13	4.27	1530763591.0	37.428325	-122.074824	-0.10	89.03	5600	215	-2494	24	21:06:51	5.564384e+03
ICAO: a31a50 (0)	Flight ID: UAL890	07/04/18 21:08:21	4.35	4.42	1530763701.1	37.508789	-122.113797	-0.53	85.58	3925	189	-26	297	21:08:41	4.730995e+03
ICAO: a44969 (0)	Flight ID: Other	07/04/18 21:15:16	0.05	0.82	1530764116.3	37.450697	-122.143796	0.42	90.01	4331	180	-1103	10	21:15:20	1.221205e+07
ICAO: 76ceec (0)	Flight ID: SIA2	07/04/18 21:13:22	2.84	2.98	1530764002.0	37.461331	-122.094707	-0.05	89.40	4725	212	-512	347	21:13:35	7.271297e+04
ICAO: a16e7d (0)	Flight ID: UAL1885	07/04/18 21:19:41	1.89	2.07	1530764381.9	37.46175	-122.113276	-0.40	82.31	4475	210	-934	347	21:19:51	4.972014e+05
ICAO: a8321a (0)	Flight ID: ASA1937	07/04/18 21:20:23	0.82	1.34	1530764423.7	37.448316	-122.159317	0.16	90.00	5663	210	-1051	348	21:20:30	2.599930e+06
ICAO: ab3c51 (0)	Flight ID: N823DF	07/04/18 21:22:04	0.63	1.00	1530764524.2	37.447257	-122.134009	0.28	90.02	4113	209	-1224	26	21:22:08	6.295115e+06
ICAO: aba8f6 (0)	Flight ID: N850SP	07/04/18 21:25:02	1.73	1.73	1530764702.3	37.46434	-122.11818	0.00	90.00	100	61	704	326	21:25:10	3.582721e+06
ICAO: aba8f6 (1)	Flight ID: N850SP	07/04/18 22:13:06	2.43	2.43	1530767586.2	37.469702	-122.107501	0.27	90.01	673	94	-256	147	22:13:17	5.082935e+05
ICAO: aba8f6 (1)	Flight ID: N850SP	07/04/18 22:18:24	1.73	1.73	1530767904.8	37.465055	-122.118769	0.00	90.00	200	59	896	327	22:18:32	3.696005e+06
ICAO: aba8f6 (1)	Flight ID: N850SP	07/04/18 22:19:33	2.41	2.42	1530767973.7	37.470734	-122.108619	-0.08	89.42	800	92	-104	146	22:19:45	5.294157e+05
ICAO: aba8f6 (1)	Flight ID: N850SP	07/04/18 22:26:04	1.74	1.74	1530768364.5	37.464124	-122.117873	-0.18	88.74	100	65	949	325	22:26:12	3.329827e+06
ICAO: ~2b0f1e (0)	Flight ID: Other	07/04/18 21:28:42	2.83	2.87	1530764922.2	37.415197	-122.170536	-1.41	86.10	2500	90	0	125	21:28:55	2.113687e+05
ICAO: ~2b0186 (0)	Flight ID: Other	07/04/18 21:31:02	1.68	1.68	1530765062.4	37.467453	-122.122446	0.00	90.00	500	79	1216	330	21:31:10	3.093494e+06
ICAO: a95c4a (0)	Flight ID: N702DC	07/04/18 21:31:10	1.68	1.68	1530765070.7	37.467708	-122.122829	0.00	90.00	700	78	1472	318	21:31:18	3.136433e+06
ICAO: a95c4a (2)	Flight ID: N702DC	07/04/18 22:41:57	0.21	0.41	1530769317.6	37.453603	-122.145757	0.33	90.00	1900	125	-256	241	22:41:59	6.988358e+07
ICAO: a95c4a (2)	Flight ID: N702DC	07/04/18 22:47:04	1.49	1.50	1530769624.4	37.430358	-122.153563	0.24	90.01	1076	119	-448	119	22:47:11	3.140073e+06
ICAO: a95c4a (2)	Flight ID: N702DC	07/04/18 22:47:44	1.66	1.67	1530769664.2	37.43028	-122.128681	-1.50	74.89	1000	108	-544	101	22:47:52	2.321530e+06
ICAO: a95c4a (2)	Flight ID: N702DC	07/04/18 22:48:15	1.53	1.54	1530769695.7	37.448296	-122.116918	-1.17	77.78	800	103	-245	33	22:48:22	3.316583e+06
ICAO: abc51c (0)	Flight ID: AMX662	07/04/18 21:42:54	3.90	4.04	1530765774.7	37.411871	-122.093226	0.13	90.00	5640	246	-1480	45	21:43:13	7.561621e+03
ICAO: abc51c (0)	Flight ID: AMX662	07/04/18 21:45:15	4.31	4.37	1530765915.7	37.505371	-122.10687	0.22	90.00	3894	183	-72	300	21:45:36	5.352342e+03
ICAO: a94b05 (0)	Flight ID: UAL214	07/04/18 21:47:35	0.20	0.76	1530766055.4	37.448722	-122.14209	0.20	90.00	3900	211	102	51	21:47:38	1.231539e+07
ICAO: 0d05e1 (0)	Flight ID: AIJ830	07/04/18 21:53:03	0.91	1.34	1530766383.5	37.445526	-122.129517	-0.09	87.03	5200	226	-1938	28	21:53:09	2.461416e+06
ICAO: ~2b024d (0)	Flight ID: Other	07/04/18 21:52:44	0.11	0.32	1530766364.6	37.452253	-122.144145	0.00	90.00	1600	124	-1344	93	21:52:46	1.063627e+08
ICAO: ~2b09d1 (0)	Flight ID: Other	07/04/18 21:51:12	4.71	4.76	1530766272.4	37.518404	-122.134711	0.00	90.00	3700	187	-640	279	21:51:34	2.482485e+03
ICAO: ~2b01a8 (0)	Flight ID: Other	07/04/18 21:51:21	4.21	4.22	1530766281.5	37.467801	-122.218363	0.00	90.00	2000	96	0	302	21:51:41	1.355229e+04
ICAO: ~2b0d93 (0)	Flight ID: Other	07/04/18 21:52:40	1.94	1.94	1530766360.3	37.454441	-122.109574	0.00	90.00	25	57	-448	315	21:52:49	2.387064e+06
ICAO: ~2b0bef (0)	Flight ID: Other	07/04/18 21:52:42	0.28	0.43	1530766362.0	37.454162	-122.147549	0.00	90.00	1700	111	-1280	81	21:52:43	7.392735e+07
ICAO: ab04ec (0)	Flight ID: N809SR	07/04/18 22:00:14	1.72	1.72	1530766814.2	37.467755	-122.121934	-0.99	81.19	200	92	643	314	22:00:22	2.464178e+06
ICAO: ab04ec (1)	Flight ID: N809SR	07/04/18 22:21:14	1.09	1.10	1530768074.9	37.451111	-122.164521	-0.75	72.64	1100	160	-367	178	22:21:20	6.245048e+06
ICAO: ab04ec (1)	Flight ID: N809SR	07/04/18 22:22:44	1.65	1.66	1530768164.0	37.432526	-122.125192	-0.37	84.29	800	139	-542	46	22:22:51	1.866994e+06
ICAO: ab04ec (1)	Flight ID: N809SR	07/04/18 22:25:04	1.70	1.70	1530768304.0	37.468506	-122.123264	-0.09	89.05	200	94	712	315	22:25:11	2.495943e+06
ICAO: ab04ec (1)	Flight ID: N809SR	07/04/18 22:26:38	3.09	3.10	1530768398.7	37.476244	-122.098382	0.41	90.00	700	129	-128	145	22:26:53	9.396491e+04
ICAO: ~2b0622 (0)	Flight ID: Other	07/04/18 22:02:42	0.14	0.75	1530766962.2	37.451043	-122.142115	-0.16	79.64	3900	228	0	61	22:02:45	1.186578e+07
ICAO: ~2b05e7 (0)	Flight ID: Other	07/04/18 22:04:08	2.12	2.14	1530767048.3	37.480091	-122.156087	0.00	90.00	1500	122	0	222	22:04:18	7.248112e+05
ICAO: ~2b0ca4 (0)	Flight ID: Other	07/04/18 22:07:36	0.04	0.97	1530767256.2	37.450874	-122.145371	0.30	90.01	5145	261	-557	346	22:07:40	5.474182e+06
ICAO: 780212 (0)	Flight ID: CPA872	07/04/18 22:14:44	4.29	4.34	1530767684.5	37.49797	-122.195609	0.00	90.01	3425	207	-1536	63	22:15:04	4.995729e+03
ICAO: 39c494 (0)	Flight ID: FBU710	07/04/18 22:25:56	4.47	4.55	1530768356.2	37.507962	-122.106796	0.13	90.00	4477	194	-1010	299	22:26:17	3.596870e+03
ICAO: a697db (0)	Flight ID: Other	07/04/18 22:28:45	0.14	1.04	1530768525.6	37.451524	-122.147051	-0.01	89.25	5491	202	-619	49	22:28:50	5.793254e+06
ICAO: a97db4 (0)	Flight ID: SCX397	07/04/18 22:30:35	4.67	4.75	1530768635.4	37.514877	-122.117712	-0.40	87.25	4625	196	-1524	292	22:30:57	2.398465e+03
ICAO: a196f3 (0)	Flight ID: CPZ6085	07/04/18 22:30:55	0.39	1.14	1530768655.0	37.455884	-122.147668	-0.55	71.61	5650	226	-1042	343	22:31:00	4.084074e+06
ICAO: ~2b0550 (0)	Flight ID: Other	07/04/18 22:28:44	0.19	0.29	1530768524.2	37.451601	-122.141458	-0.37	64.87	1200	114	61	70	22:28:45	1.322310e+08
ICAO: ~2b0d71 (0)	Flight ID: Other	07/04/18 22:56:14	3.57	3.59	1530770174.4	37.400208	-122.158415	0.00	90.00	2200	89	-384	85	22:56:31	5.026407e+04
ICAO: 0c208c (0)	Flight ID: CMP382	07/04/18 23:07:15	0.05	0.87	1530770835.8	37.451385	-122.144652	-0.01	89.63	4600	259	-1152	346	23:07:19	7.339162e+06
ICAO: a95fc7 (0)	Flight ID: TAI560	07/04/18 23:33:17	2.95	3.12	1530772397.6	37.447287	-122.091105	0.12	90.00	5394	242	-1200	5	23:33:32	4.746133e+04
ICAO: a00d5b (0)	Flight ID: AAL177	07/04/18 23:56:59	4.32	4.39	1530773819.6	37.50619	-122.108194	0.21	90.00	3988	219	-1189	299	23:57:20	4.325583e+03
ICAO: acf486 (0)	Flight ID: AAL2280	07/04/18 23:59:38	4.35	4.44	1530773978.5	37.506786	-122.108451	0.04	90.00	4587	244	-1927	299	23:59:59	3.515564e+03
